永旺,油尖旺,尖沙咀店,九龍尖沙咀彌敦道100號The One LG1 & LG2,10:00 - 23:00,2673 6108,22.299783,114.172441,九龍
百佳,荃灣,愉景新城商場,新界荃灣青山公路398號愉景新城-購物商場第三層1-2及5-8 號鋪,0900 - 2200,3907 0224,,,新界
百佳,荃灣,創意無限,新界荃灣荃華街創意無限1樓F201號鋪,0800 - 2200,2406 1525,22.369095,114.120719,新界
百佳,葵涌,象山?,新界葵涌象山?西路象山?象山商場313-317號,0800 - 2100,2499 3324,22.37842,114.130901,新界
百佳,葵涌,祖堯?,新界葵涌祖堯?敬祖路6號D座D3-8鋪,0800 - 2200,2744 8045,22.345583,114.12835,新界
百佳,葵涌,好爵中心,新界葵芳葵益路2-10號好爵中心地下19-37號,0700 - 2300,2428 7716,22.406083,114.120154,新界
百佳,葵涌,麗瑤?,新界葵涌麗瑤?商場1-5號,0800 - 2100,2745 3185,22.35397,114.13112,新界
百佳,葵涌,禾塘咀街美涌大廈,新界葵涌禾塘咀街87-89號美涌大廈低層地下1號鋪,0900 - 2100,2611 9722,22.367467,114.1323,新界
百佳,葵涌,石籬?,新界葵涌石籬 第一    ?石籬購物中心1樓107號鋪,0800 - 2200,2421 9498,22.36685,114.130259,新界
百佳,葵涌,石蔭?,新界葵涌石蔭?石蔭商場1樓114號鋪,0800 - 2200,3523 1613,,,新界
百佳,葵涌,大窩口第2商場,新界葵涌石頭街大窩口第2商場5號鋪,0800 - 2200,2614 7190,22.366428,114.125046,新界
百佳,葵涌,痟滌茬,新界葵涌榮芳路9號痟滌茬1樓103-106號鋪,0800 - 2200,2405 1112,22.360465,114.127839,新界
百佳,西貢,西貢苑,"新界西貢福民路西貢苑15-16, 18-20, 28及30號地鋪",0800 - 2200,2791 1759,22.382472,114.272115,新界
百佳,西貢,科技大學,新界西貢清水灣清水灣道香港科技大學學術大樓地下,星期一至五、日：,2719 1463,,,新界
百佳,離島,東灣商業廣場,長洲東灣路 80 號東灣商業廣場地下,0800 - 2200,2981 7169,22.208481,114.029563,新界
百佳,離島,海傍街,長洲海傍街97A - 99號,0800 - 2230,2981 3169,22.207163,114.028739,新界
百佳,青衣,長宏?,新界青衣長宏?長宏商場6號鋪,0730 - 2230,2610 4160,22.347687,114.110697,新界
百佳,青衣,翠怡花園,新界青衣翠怡花園第一期商場地下 5 號鋪,0800 - 2200,2495 5016,,,新界
百佳,青衣,藍澄灣,"新界青衣青衣路1號藍澄灣商場L1, 3號鋪",0800 - 2230,3520 2410,22.342219,114.109777,新界
百佳,青衣,青怡花園,新界青衣青綠街7-19號青怡花園商場地下1號,0800 - 2200,2495 1131,22.35381,114.104424,新界
百佳,青衣,長發?,新界青衣長發?長發廣場3樓,0800 - 2200,2433 4260,22.347687,114.110697,新界
百佳,上環,均益大廈,香港干諾道西158A號均益大廈第3期一樓,0800 - 2230,2549 0078,22.288329,114.140484,香港
百佳,中環,中環大廈,香港中環擺花街23-39號中環大廈地下,0800 - 2200,2815 1450,22.282708,114.153663,香港
百佳,北角,北角城中心,香港北角英皇道250號道北角城中心地下2鋪,0730 - 2300,2104 2250,22.396428,114.109497,香港
百佳,北角,福蔭道海峰園,香港北角福蔭道1號海峰園南峰閣地下2A-2D號鋪,0830 - 2200,2578 7181,22.287887,114.19165,香港
百佳,北角,堡壘街景文樓,香港北角堡壘街19號景文樓地下,0800 - 2300,2566 1183,22.289882,114.196632,香港
百佳,北角,健威花園,香港健威花園地下上層U14A 號鋪,0800 - 2200,2563 7998,22.396428,114.109497,香港
百佳,北角,和富家居庭,香港北角和富中心家居庭地庫18號,0830 - 2230,2147 4167,22.288468,114.192803,香港
百佳,柴灣,富怡花園,香港小西灣小西灣道23號富怡花園平台 多層停車場    ,0830 - 2200,2897 3916,22.262735,114.251,香港
百佳,柴灣,興民?,香港柴灣興民?興民商場4樓420-423號鋪,0800 - 2200,2897 2073,22.396428,114.109497,香港
百佳,柴灣,興東?,香港西灣河興東?興東商場一樓101室,0800 - 2200,2535 6779,22.396428,114.109497,香港
百佳,柴灣,興華?,香港柴灣興華?興華商場地下G07A鋪,0800 - 2200,2505 2043,22.396428,114.109497,香港
百佳,柴灣,高威閣,香港柴灣道111號高威閣一樓B鋪,0800 - 2200,2353 1238,22.266044,114.233966,香港
百佳,柴灣,宏德居,香港柴灣怡盛街1號宏德居一座地下,0730 - 2200,2897 1687,22.264638,114.238527,香港
百佳,灣仔,集成中心,香港灣仔軒尼詩道 302-308 號集成中心地庫,0800 - 2230,2893 9466,22.277834,114.177829,香港
百佳,筲箕灣,愛蝶灣,香港愛禮街 2 號愛蝶灣 1 樓 60 號鋪,0800 - 2200,2760 1060,22.281055,114.228716,香港
百佳,筲箕灣,錦華大樓,香港筲箕灣金華街2-18號錦華大樓1樓,0800 - 2130,2885 3271,22.277727,114.229751,香港
百佳,筲箕灣,小西灣商場,香港小西灣小西灣商場2樓211A 鋪,0800 - 2200,3741 1054,22.396428,114.109497,香港
百佳,筲箕灣,天悅筲箕灣廣場,香港筲箕灣道360A號天悅筲箕灣廣場2樓部分,0800 - 2200,2795 8891,22.396428,114.109497,香港
百佳,筲箕灣,藍灣半島,香港小西灣28號藍灣半島商場1樓1A號鋪,0800 - 2200,2248 5929,22.396428,114.109497,香港
百佳,薄扶林,置富花園,香港薄扶林置富花園商場二樓201-202室,0800 - 2200,2550 8591,22.396428,114.109497,香港
百佳,西灣河,利基大廈,香港西灣河西灣河街129-133 號利基大廈地下,0700 - 2200,2513 8219,22.281325,114.221652,香港
百佳,西灣河,港島東18,香港西灣河成安街18-36號港島東18地下G03B - G06A號鋪,0800 - 2200,2967 8633,22.281301,114.221166,香港
百佳,西環,長發大廈,香港石塘咀山道7-9 號長發大廈地下,0730 - 2200,2975 4186,22.286335,114.135607,香港
百佳,西環,僑發大廈,"香港皇后大道西115,117 & 119 號 僑發大廈地鋪",0800 - 2200,2857 3316,22.396428,114.109497,香港
百佳,西環,西園,香港西營盤第一街84-84A號西園地下80號鋪,0800 - 2200,2546 8503,22.286536,114.141519,香港
百佳,西環,卑路乍街,香港堅尼地城卑路乍街17-35號 及堅尼地城海旁36-38號A及B鋪,0800 - 2230,2816 6655,22.283718,114.130323,香港
百佳,西環,士美菲路,香港士美菲路45-51號地下及地庫,0800 - 2200,2818-4792,22.281674,114.128129,香港
百佳,銅鑼灣,浣紗花園,香港大坑浣紗街33-45號浣紗花園地下5-7號鋪,0830 - 2230,2504 0089,22.278278,114.193214,香港
百佳,香港仔,石排灣?,香港仔石排灣?石排灣商場2號鋪,0800 - 2230,2294 9327,22.396428,114.109497,香港
百佳,香港仔,田灣?,香港香港仔田灣街田灣?田灣商場1樓106號鋪,0800 - 2200,2873 2438,22.250072,114.14963,香港
百佳,香港仔,華貴?,香港香港仔華隆徑華貴?華貴商場地下14號鋪,0800 - 2230,2550 9832,22.249649,114.139219,香港
百佳,香港仔,香港仔中心,香港香港仔南寧街13-23號香港仔中心地下,0700 - 2300,2873 4105,22.248275,114.15445,香港
百佳,?魚涌,?魚涌海山樓,香港?魚涌英皇道1028號海山樓地下01鋪,0800 - 2200,3904 1040,22.284186,114.211963,香港
百佳,?魚涌,康怡廣場,香港?魚涌康山道康怡廣場閣樓,0800 - 2200,2967 5904,22.284541,114.216943,香港
百佳,鴨?洲,鴨?洲?,香港鴨?洲鴨?洲橋道鴨?洲?多層停車場地下4號鋪,0800 - 2230,2814 1041,22.244455,114.151398,香港
百佳,鴨?洲,鴨?洲大街,香港鴨?洲鴨?洲大街145號僑民大廈1號鋪,0800 - 2230,2518 3349,22.243408,114.1542,香港
百佳,鴨?洲,利東?,香港鴨?洲利東?道利東?利東商場第1期地下101號鋪,0800 - 2230,2871 1620,22.241971,114.156061,香港
百佳,鴨?洲,海怡半島,香港鴨?洲海怡半島海怡廣場西翼一樓124室,0800 - 2230,2580 6503,22.243373,114.147651,香港
惠康,九龍城,舂磡角,香港舂磡角道39號地下   ,08:00-23:00,,22.219839,114.203712,九龍
惠康,九龍城,牛津道,九龍九龍塘牛津道3號   ,08:00-23:00,,22.330808,114.180596,九龍
惠康,九龍城,又一村,九龍又一村又一樓雀橋街地下4 & 6號   ,08:00-23:00,,,,九龍
惠康,九龍城,真善美村,九龍土瓜灣真善美村志真樓地下29-37號舖   ,08:00-23:00,,22.317337,114.187969,九龍
惠康,九龍城,土瓜灣道1,九龍土瓜灣道341-343號地下   ,08:00-23:00,,22.318256,114.191535,九龍
惠康,九龍城,土瓜灣道2,九龍土瓜灣道39-41號地下及1樓   ,08:00-23:00,,22.318421,114.188795,九龍
惠康,九龍城,土瓜灣道3,九龍土瓜灣道唯一大廈地下A，B號舖   ,08:00-23:00,,22.315774,114.188719,九龍
惠康,九龍城,樂民新村,九龍土瓜灣高山道109號樂民新村樂智樓地下   ,08:00-23:00,,22.315239,114.186429,九龍
惠康,九龍城,愛民村,九龍愛民村商場G38   ,08:00-23:00,,,114.179606,九龍
惠康,九龍城,慈雲山中心,九龍慈雲山毓華街慈雲山購物中心五樓531-535 及 537-538 號舖   ,08:00-23:00,,22.347175,114.202891,九龍
惠康,九龍城,慈雲山1,九龍慈雲山永發大廈地下   ,08:00-23:00,,22.31417,114.168047,九龍
惠康,九龍城,慈雲山2,九龍慈雲山翠鳳街道5-15號 LG/F   ,08:00-23:00,,,,九龍
惠康,九龍城,新蒲崗,九龍新蒲崗崇齡街2-12號   ,08:00-23:00,,22.335997,114.196326,九龍
惠康,九龍城,樂富,九龍橫頭磡樂富購物中心1樓F1室   ,08:00-23:00,,22.338026,114.187022,九龍
惠康,九龍城,畢架山,九龍畢架山龍平路9-13號購物中心E   ,08:00-23:00,,,,九龍
惠康,九龍城,駿發花園,九龍眾坊街3號駿發花園5座地下1-11號   ,08:00-23:00,,22.310082,114.168676,九龍
惠康,九龍城,紅磡商業中心,九龍紅磡商業中心地下   ,08:00-23:00,,22.305566,114.188723,九龍
惠康,九龍城,源成大?,九龍紅磡機利士南路9-21號源成大?地下   ,08:00-23:00,,22.306607,114.183852,九龍
惠康,九龍城,聯盛大廈,九龍紅磡湖光街1-7號聯盛大廈地下10C-10G   ,08:00-23:00,,22.306235,114.186425,九龍
惠康,九龍城,譚公大廈,九龍譚公道53號譚公大廈地下E室   ,08:00-23:00,,22.322299,114.188126,九龍
惠康,九龍城,祥雲大廈,九龍馬坑涌道8-10號祥雲大廈地下B室   ,08:00-23:00,,22.319652,114.188527,九龍
惠康,九龍城,中華商場,九龍馬頭角馬坑涌道 5D-5F 中華商場地下 5 號舖   ,08:00-23:00,,22.319469,114.189505,九龍
惠康,大角咀,大角咀,九龍大角咀塘尾52號地下   ,08:00-23:00,,22.320759,114.166061,九龍
惠康,大角咀,港灣豪庭超級廣場,九龍大角咀福利街 8 號港灣豪庭廣場 1 樓 125 舖   ,08:00-23:00,,22.324539,114.160445,九龍
惠康,大角咀,大同,九龍大角咀道119號大同新村大公樓一樓   ,08:00-23:00,,22.321696,114.161727,九龍
惠康,油塘,鯉魚門廣場,油塘鯉魚門道鯉魚門廣場 1 樓 123 & 124 舖   ,08:00-23:00,,22.29632,114.239411,九龍
惠康,油尖旺,海景閣,九龍上海街438-444號地下   ,08:00-23:00,,22.315321,114.169108,九龍
惠康,油尖旺,佐敦道,九龍佐敦道37J   ,08:00-23:00,,22.305806,114.168909,九龍
惠康,油尖旺,太子道,九龍太子道388-390號地下   ,08:00-23:00,,22.32764,114.188688,九龍
惠康,油尖旺,海港城,九龍尖沙咀海港城3樓3231-3233號   ,08:00-23:00,,22.297083,114.167384,九龍
惠康,油尖旺,亞太中心,九龍尖沙咀漢口道28號亞太中心地庫 A室   ,08:00-23:00,,22.297151,114.171286,九龍
惠康,油尖旺,金巴利道,九龍尖沙咀金巴利道53-54號地下   ,08:00-23:00,,22.300984,114.174504,九龍
惠康,油尖旺,彌敦道,九龍彌敦道317-321號地下   ,08:00-23:00,,22.30625,114.171638,九龍
惠康,油尖旺,新世紀廣場L,"九龍旺角太子道西193號新世紀廣場L7, 732-738號舖   ",08:00-23:00,,22.323074,114.171998,九龍
惠康,油尖旺,仁安大廈,九龍旺角廣華街1號仁安大廈地下6號舖   ,08:00-23:00,,22.315992,114.172263,九龍
惠康,油尖旺,華比銀行大廈,九龍旺角彌敦道 721-725 號華比銀行大廈地庫   ,08:00-23:00,,22.321113,114.16874,九龍
惠康,油尖旺,海富超級廣場,九龍旺角海宏道海富苑海富購物中心2號舖   ,08:00-23:00,,22.320365,114.169773,九龍
惠康,油尖旺,柯士甸道,九龍柯士甸道45-53號地下   ,08:00-23:00,,22.303298,114.169971,九龍
惠康,油尖旺,窩打老道2,九龍油麻地窩打老道40號地下   ,08:00-23:00,,22.312792,114.171016,九龍
惠康,深水?,南昌街,九龍南昌街223-237號地下102室   ,08:00-23:00,,22.334072,114.16736,九龍
惠康,深水?,大坑東,九龍大坑東村東龍樓地下4-10號   ,08:00-23:00,,22.331893,114.171233,九龍
惠康,深水?,太子中心,九龍大埔道70號太子中心地下3-9及11號   ,08:00-23:00,,22.328556,114.167215,九龍
惠康,深水?,翠雲,九龍深水?元州街155-163號翠雲大廈地下   ,08:00-23:00,,22.33423,114.160533,九龍
惠康,深水?,南昌?,九龍深水?南昌村昌逸樓 地下 14-22 號舖   ,08:00-23:00,,22.325912,114.15708,九龍
惠康,深水?,快樂大廈,九龍深水?大埔道220-230號快樂大廈地下   ,08:00-23:00,,22.332496,114.164399,九龍
惠康,深水?,西九龍中心,九龍深水?欽洲街西九龍中心4樓   ,08:00-23:00,,,,九龍
惠康,深水?,福榮街,九龍深水?福榮街520-530號地下   ,08:00-23:00,,22.339329,114.153554,九龍
惠康,深水?,金碧閣,九龍窩打老道84號E金碧閣   ,08:00-23:00,,,,九龍
惠康,深水?,元洲村,九龍長沙灣元洲村購物中心地下   ,08:00-23:00,,22.335806,114.149489,九龍
惠康,深水?,麗寶花園,九龍順寧道麗寶花園地下4號   ,08:00-23:00,,22.340283,114.15531,九龍
惠康,深水?,昇悅居,長沙灣荔枝角道 833 號昇悅居購物商場 1 樓   ,08:00-23:00,,22.334654,114.149169,九龍
惠康,美孚,美孚,"九龍美孚新村第二期吉利徑7A, 39-45號   ",08:00-23:00,,,,九龍
惠康,藍田,啟田,九龍藍田啟田村啟田商場1樓104號   ,08:00-23:00,,22.307981,114.23505,九龍
惠康,藍田,平田,九龍藍田平田村平田購物中心一樓101號   ,08:00-23:00,,22.306855,114.232733,九龍
惠康,藍田,廣田,九龍藍田廣田村廣田商場地下6室   ,08:00-23:00,,,,九龍
惠康,藍田,興田,九龍藍田興田村興田商場地下 101 號舖   ,08:00-23:00,,,,九龍
惠康,觀塘,彩虹,九龍彩虹村金碧樓地下5-9號   ,08:00-23:00,,22.335265,114.205405,九龍
惠康,觀塘,企業廣場5期,九龍灣宏照道 38 企業廣場 5 期七樓一號舖   ,08:00-23:00,,22.319839,114.208129,九龍
惠康,觀塘,麗晶花園,九龍灣麗晶花園21座地下C1號   ,08:00-23:00,,22.329104,114.207874,九龍
惠康,觀塘,彩雲,九龍牛池灣瓊東街2號新麗花園地下   ,08:00-23:00,,22.340602,114.209595,九龍
惠康,觀塘,安基,九龍牛頭角安基苑商業中心地下及1樓   ,08:00-23:00,,22.322466,114.216759,九龍
惠康,觀塘,淘大廣場,九龍牛頭角道77號淘大廣場第3期地下309-336號舖   ,08:00-23:00,,22.324681,114.215743,九龍
惠康,觀塘,宜安街,九龍觀塘宜安街22-26號地下   ,08:00-23:00,,22.315055,114.223358,九龍
惠康,觀塘,翠屏,九龍觀塘翠屏村翠屏商場地下9室   ,08:00-23:00,,,,九龍
惠康,觀塘,順利村,九龍順利村商業中心1樓   ,08:00-23:00,,22.318567,114.179606,九龍
惠康,觀塘,順天村,九龍順天村天啟樓208-211室   ,08:00-23:00,,22.318567,114.179606,九龍
惠康,觀塘,順寧道,九龍順寧道253-263號地下   ,08:00-23:00,,22.337036,114.15885,九龍
惠康,觀塘,秀茂坪廣場超級廣場,觀塘秀茂坪村秀茂坪購物商場 1 樓 102 舖   ,08:00-23:00,,,,九龍
惠康,鑽石山,龍蟠苑,九龍鑽石山龍蟠苑購物中心地下110號   ,08:00-23:00,,22.343873,114.20487,九龍
惠康,黃大仙,保安道,九龍李鄭屋村李鄭屋購物中心地下102號   ,08:00-23:00,,22.338582,114.158517,九龍
惠康,黃大仙,竹園購物中心,九龍竹園購物中心1樓S101號   ,08:00-23:00,,22.318567,114.179606,九龍
惠康,元朗,嘉誠,元朗元朗市274地段教育路嘉誠大廈地下   ,08:00-23:00,,,,新界
惠康,元朗,加州花園,元朗加州花園地下20號   ,08:00-23:00,,22.486816,114.053725,新界
惠康,元朗,合益中心  ,元朗合益道31-47號合益中心   ,08:00-23:00,,22.441687,114.031006,新界
惠康,元朗,天慈,元朗天水圍天慈村天慈購物中心地下1號   ,08:00-23:00,,22.460642,114.0042,新界
惠康,元朗,翠湖居,元朗天水圍天瑞路8號翠湖居地下1-4號   ,08:00-23:00,,22.458669,113.999819,新界
惠康,元朗,頌富2,元朗天水圍頌富苑頌富商場1樓122號   ,08:00-23:00,,,,新界
惠康,元朗,朗屏,元朗朗屏村朗屏商業中心第2期201室   ,08:00-23:00,,22.444538,114.022208,新界
惠康,元朗,翠珊園,元朗洪水橋翠珊園124地段2-3號地下   ,08:00-23:00,,,,新界
惠康,元朗,錦田,元朗錦田錦田戲院大廈地下   ,08:00-23:00,,22.439684,114.066659,新界
惠康,元朗,光華中心,元朗阜財街 38 號光華中心1樓   ,08:00-23:00,,22.444019,114.029939,新界
惠康,元朗,天澤超級廣場,天水圍天澤商場2樓204號舖   ,08:00-23:00,,22.468402,113.998676,新界
惠康,元朗,天耀,新界元朗天水圍天耀商業中心地下3號   ,08:00-23:00,,22.460642,114.0042,新界
惠康,元朗,屏薈,新界元朗屏薈中心地下31室   ,08:00-23:00,,,114.120154,新界
惠康,元朗,萬金,"新界元朗水車館街28號萬金中心地下 3, 5-14, 17-18號舖   ",08:00-23:00,,22.445178,114.031488,新界
惠康,元朗,天晴,新界天水圍天晴?天晴商場地下6號舖   ,08:00-23:00,,,,新界
惠康,北區,彩園超級廣場,上水彩園村彩園購物中心 16-18 號舖   ,08:00-23:00,,22.316663,113.936731,新界
惠康,北區,新豐2,上水新豐路130-132號地庫   ,08:00-23:00,,22.503438,114.126677,新界
惠康,北區,翠麗,上水新豐路翠麗花園商場25-29室   ,08:00-23:00,,,,新界
惠康,北區,威尼斯,新界上水威尼斯花園地下   ,08:00-23:00,,22.49753,114.127419,新界
惠康,北區,上水超級廣場,新界上水智昌路9號上水名都中心地下15及17號舖   ,08:00-23:00,,22.500954,114.131957,新界
惠康,北區,沙頭角,新界沙頭角村25-27座地下1-4號   ,08:00-23:00,,22.545668,114.224584,新界
惠康,北區,深井,新界深井青山公路陳記商業大廈地下至2樓   ,08:00-23:00,,22.366525,114.058729,新界
惠康,北區,粉嶺中心,新界粉嶺中心2期1樓243-244號   ,08:00-23:00,,22.499775,114.144285,新界
惠康,北區,碧湖花園,新界粉嶺碧湖花園上層31號   ,08:00-23:00,,22.4874,114.143312,新界
惠康,北區,華明,新界粉嶺華明村華明商場地下   ,08:00-23:00,,,,新界
惠康,北區,帝庭軒,粉嶺帝庭軒第1期1樓35號舖   ,08:00-23:00,,22.491737,114.138477,新界
惠康,北區,聯和,粉嶺聯和道65-73號錦福大廈11及12號   ,08:00-23:00,,22.499012,114.143865,新界
惠康,北區,花都廣場超級廣場,粉嶺花都廣場地下132號舖   ,08:00-23:00,,22.484829,114.141795,新界
惠康,大埔,八號花園,大埔八號花園第1期地下   ,08:00-23:00,,22.499084,114.076379,新界
惠康,大埔,富善街,大埔墟富善街6-14號1樓   ,08:00-23:00,,,,新界
惠康,大埔,大元,大埔大元村大元商業中心1樓   ,08:00-23:00,,22.442328,114.165521,新界
惠康,大埔,寶湖花園,"大埔寶湖道3號,寶湖花園商場二樓 227F   ",08:00-23:00,,22.449613,114.168056,新界
惠康,大埔,新興花園,大埔新興花園地下S1-28室   ,08:00-23:00,,22.454084,114.172923,新界
惠康,大埔,運頭塘2,新界大埔運頭塘村13號地下   ,08:00-23:00,,22.442313,114.166995,新界
惠康,大埔,嘉豐花園,新界大埔露輝路 33號嘉豐花園地庫   ,08:00-23:00,,22.463646,114.195706,新界
惠康,將軍澳,將軍澳中心,將軍澳唐德街九號將軍澳中心地庫第一層   ,08:00-23:00,,22.307181,114.257187,新界
惠康,將軍澳,彩明,將軍澳彩明購物商場新翼 249-252 舖   ,08:00-23:00,,,,新界
惠康,將軍澳,都會豪庭,"將軍澳都會豪庭 1 樓 132, 132A 及133-134號舖   ",08:00-23:00,,22.322381,114.257139,新界
惠康,將軍澳,南豐廣場,新界將軍澳培成道8號南豐廣場一樓B222號舖   ,08:00-23:00,,22.314367,114.263453,新界
惠康,將軍澳,海悅豪園,新界將軍澳海悅豪園購物中心16-18號舖   ,08:00-23:00,,22.311936,114.256878,新界
惠康,將軍澳,尚德,將軍澳尚德村尚德購物中心2樓205室   ,08:00-23:00,,22.310641,114.257676,新界
惠康,屯門,睆眭廑,屯門三聖村睆眭廑敿茬鶪G樓204號   ,08:00-23:00,,22.39083,113.972513,新界
惠康,屯門,友愛,屯門友愛村愛勇樓地下   ,08:00-23:00,,22.387588,113.974673,新界
惠康,屯門,大興,屯門大興村第二期商場43-53號1樓   ,08:00-23:00,,,,新界
惠康,屯門,大興花園1,屯門大興花園2期購物商場地下1號   ,08:00-23:00,,22.402568,113.96988,新界
惠康,屯門,建生,屯門建生購物中心207室1樓   ,08:00-23:00,,22.39083,113.972513,新界
惠康,屯門,屯門時代廣場,屯門時代廣場北翼第二層18號舖   ,08:00-23:00,,,,新界
惠康,屯門,康麗,屯門河傍街鄉事會屯門巴黎倫敦紐約電影中心48號地下   ,08:00-23:00,,,,新界
惠康,屯門,置樂,屯門置樂花園商場地下   ,08:00-23:00,,22.39083,113.972513,新界
惠康,屯門,良景2超級廣場,屯門良景村良景樓購物中心305號   ,08:00-23:00,,22.39083,113.972513,新界
惠康,屯門,福亨,屯門藍地，福亨村路8號，豫豐花園商場地下   ,08:00-23:00,,22.419439,113.98504,新界
惠康,屯門,蝴蝶超級廣場,屯門蝴蝶村商場2樓   ,08:00-23:00,,22.380831,113.968268,新界
惠康,屯門,新墟,屯門金堡大廈地下9室   ,08:00-23:00,,,,新界
惠康,屯門,華樂,屯門青山坊 2 號華樂大廈地下   ,08:00-23:00,,22.388789,113.979331,新界
惠康,屯門,黃金海岸,屯門黃金海岸商場 S1&SR7號舖   ,08:00-23:00,,,,新界
惠康,屯門,富健花園,屯門龍門路富健花園地下 88 號舖   ,08:00-23:00,,22.382643,113.96587,新界
惠康,屯門,海典軒,新界屯門海珠路2號海典軒購物商場地下 20-25號舖   ,08:00-23:00,,22.383719,113.971861,新界
惠康,屯門,山景,新界山景村商業中心第1期119-120室   ,08:00-23:00,,,114.120154,新界
惠康,山頂,和福道,香港山頂和福道2-4號1樓   ,08:00-23:00,,22.265573,114.161466,新界
惠康,沙田,廣源,新界沙田廣源村廣源購物中心1樓CB4/13室   ,08:00-23:00,,22.37713,114.19744,新界
惠康,沙田,沙田花園城,新界沙田花園城商場1樓5號   ,08:00-23:00,,22.379825,114.229959,新界
惠康,沙田,新港城,新界沙田馬鞍山新港城中心地下街市S81號   ,08:00-23:00,,22.421884,114.232272,新界
惠康,沙田,琣w,新界馬鞍山琣w村商業中心2號227-231室   ,08:00-23:00,,22.417319,114.225701,新界
惠康,沙田,錦泰,新界馬鞍山錦泰苑購物中心地下9號舖   ,08:00-23:00,,22.407871,114.220156,新界
惠康,沙田,沙田廣場,"沙田中心街21-27號沙田廣場低座1, 24及25號舖   ",08:00-23:00,,,,新界
惠康,沙田,博康,沙田博康村第一期商業中心126室   ,08:00-23:00,,,114.19744,新界
惠康,沙田,大圍,沙田大圍積富街33號積富樓地下   ,08:00-23:00,,22.374846,114.178266,新界
惠康,沙田,美田,沙田大圍美田?購物商場1樓101號   ,08:00-23:00,,,,新界
惠康,沙田,愉田苑,沙田愉田苑11-23號地下   ,08:00-23:00,,22.38284,114.202542,新界
惠康,沙田,沙角2,沙田沙角村商業中心2樓36室   ,08:00-23:00,,22.37713,114.19744,新界
惠康,沙田,禾輋,沙田禾輋村禾輋商業中心二樓231號   ,08:00-23:00,,22.37713,114.19744,新界
惠康,沙田,秦石,沙田秦石村購物中心1樓28號   ,08:00-23:00,,22.37713,114.19744,新界
惠康,沙田,美林,沙田美林村商業中心地下29-32室   ,08:00-23:00,,,114.176143,新界
惠康,沙田,隆亨超級廣場,沙田隆亨村商業中心1樓115室   ,08:00-23:00,,22.37713,114.19744,新界
惠康,沙田,富寶花園,沙田馬鞍山富寶花園購物商場1樓F14室   ,08:00-23:00,,22.424849,114.239499,新界
